index,Site,Date,Taxon,TimeStart,Filename,sample,Notes,Tair_C,Tleaf_C,curveID
1,Almont,6/17/2015,Artemisia tridentata,10:30,stm-as1_.xls,as1,,14.74998837,19.50174166,1
2,Almont,6/17/2015,Artemisia tridentata,10:30,stm-as1_.xls,as1,,18.74735781,21.18357824,1
3,Almont,6/17/2015,Artemisia tridentata,10:30,stm-as1_.xls,as1,,23.36297709,24.04818471,1
4,Almont,6/17/2015,Artemisia tridentata,10:30,stm-as1_.xls,as1,,27.6254823,26.51633937,1
5,Almont,6/17/2015,Artemisia tridentata,10:30,stm-as1_.xls,as1,,32.35796534,30.17018356,1
6,Almont,6/17/2015,Artemisia tridentata,10:30,stm-as1_.xls,as1,,36.69976985,32.83172251,1
7,Almont,6/17/2015,Artemisia tridentata,10:30,stm-as1_.xls,as1,,41.12447128,35.51321335,1
8,Almont,6/17/2015,Artemisia tridentata,10:30,stm-as1_.xls,as1,,45.50936025,38.28797557,1
9,Almont,17-Jun-15,Artemisia tridentata,12:45,stm-as2_.xls,as2,,23.55728683,27.47882805,2
10,Almont,17-Jun-15,Artemisia tridentata,12:45,stm-as2_.xls,as2,,27.85254784,29.39237289,2
11,Almont,17-Jun-15,Artemisia tridentata,12:45,stm-as2_.xls,as2,,32.15990397,31.88278898,2
12,Almont,17-Jun-15,Artemisia tridentata,12:45,stm-as2_.xls,as2,,36.47885234,34.58053436,2
13,Almont,17-Jun-15,Artemisia tridentata,12:45,stm-as2_.xls,as2,,40.85432765,37.32206116,2
14,Almont,17-Jun-15,Artemisia tridentata,12:45,stm-as2_.xls,as2,,45.23525263,38.82274755,2
15,Almont,18-Jun-15,Artemisia tridentata,9:45,stm-as3_.xls,as3,Photosynthesis oscillation a lot,,,3
16,Almont,18-Jun-15,Artemisia tridentata,9:45,stm-as3_.xls,as3,Photosynthesis oscillation a lot,,,3
17,Almont,18-Jun-15,Artemisia tridentata,9:45,stm-as3_.xls,as3,Photosynthesis oscillation a lot,24.67898814,25.87410863,3
18,Almont,18-Jun-15,Artemisia tridentata,9:45,stm-as3_.xls,as3,Photosynthesis oscillation a lot,29.09881007,28.95600942,3
19,Almont,18-Jun-15,Artemisia tridentata,9:45,stm-as3_.xls,as3,Photosynthesis oscillation a lot,33.47875621,31.77093188,3
20,Almont,18-Jun-15,Artemisia tridentata,9:45,stm-as3_.xls,as3,Photosynthesis oscillation a lot,37.69621684,33.93447825,3
21,Almont,18-Jun-15,Artemisia tridentata,9:45,stm-as3_.xls,as3,Photosynthesis oscillation a lot,41.53863678,36.61906865,3
22,Almont,18-Jun-15,Artemisia tridentata,11:24,stm-as4_.xls,as4,,23.38294868,25.95657921,4
23,Almont,18-Jun-15,Artemisia tridentata,11:24,stm-as4_.xls,as4,,27.54715385,28.02847786,4
24,Almont,18-Jun-15,Artemisia tridentata,11:24,stm-as4_.xls,as4,,31.90428327,30.89550819,4
25,Almont,18-Jun-15,Artemisia tridentata,11:24,stm-as4_.xls,as4,,36.14750671,33.31564051,4
26,Almont,18-Jun-15,Artemisia tridentata,11:24,stm-as4_.xls,as4,,40.7159078,36.51039785,4
27,Almont,18-Jun-15,Artemisia tridentata,11:24,stm-as4_.xls,as4,,45.10487442,39.35582072,4
28,Almont,18-Jun-15,Artemisia tridentata,12:45,stm-as5_.xls,as5,,24.90533485,27.49520925,5
29,Almont,18-Jun-15,Artemisia tridentata,12:45,stm-as5_.xls,as5,,28.942829,29.2485218,5
30,Almont,18-Jun-15,Artemisia tridentata,12:45,stm-as5_.xls,as5,,33.16269201,31.0480039,5
31,Almont,18-Jun-15,Artemisia tridentata,12:45,stm-as5_.xls,as5,,37.60693207,33.41451925,5
32,Almont,18-Jun-15,Artemisia tridentata,12:45,stm-as5_.xls,as5,,42.09724096,35.79153671,5
33,Almont,18-Jun-15,Artemisia tridentata,12:45,stm-as5_.xls,as5,,45.07278035,37.56180344,5
34,Almont,22-Jun-15,Artemisia tridentata,12:45,stm-as6_.xls,as6,,24.62004573,28.26126811,6
35,Almont,22-Jun-15,Artemisia tridentata,12:45,stm-as6_.xls,as6,,28.69760997,30.22826131,6
36,Almont,22-Jun-15,Artemisia tridentata,12:45,stm-as6_.xls,as6,,32.56014684,31.96979179,6
37,Almont,22-Jun-15,Artemisia tridentata,12:45,stm-as6_.xls,as6,,36.92785873,34.6846789,6
38,Almont,22-Jun-15,Artemisia tridentata,12:45,stm-as6_.xls,as6,,41.64891739,38.72966843,6
39,Almont,22-Jun-15,Artemisia tridentata,1:30,stm-as7_.xls,as7,,28.64290148,26.86326599,7
40,Almont,22-Jun-15,Artemisia tridentata,1:30,stm-as7_.xls,as7,,32.62565028,32.25785192,7
41,Almont,22-Jun-15,Artemisia tridentata,1:30,stm-as7_.xls,as7,,36.63008753,37.13590647,7
42,Almont,22-Jun-15,Artemisia tridentata,1:30,stm-as7_.xls,as7,,41.13698273,42.18615163,7
43,Almont,22-Jun-15,Artemisia tridentata,1:30,stm-as7_.xls,as7,,45.43086344,41.31457392,7
44,Almont,22-Jun-15,Artemisia tridentata,1:30,stm-as7_.xls,as7,,48.15835444,42.94652964,7
45,Almont,22-Jun-15,Balsamorhiza sagittata,9:35,stm-abasa1_.xls,abasa1,,15.38953145,18.56421013,8
46,Almont,22-Jun-15,Balsamorhiza sagittata,9:35,stm-abasa1_.xls,abasa1,,19.22180608,20.63071353,8
47,Almont,22-Jun-15,Balsamorhiza sagittata,9:35,stm-abasa1_.xls,abasa1,,23.53919589,23.403442,8
48,Almont,22-Jun-15,Balsamorhiza sagittata,9:35,stm-abasa1_.xls,abasa1,,27.53479029,25.6784167,8
49,Almont,22-Jun-15,Balsamorhiza sagittata,9:35,stm-abasa1_.xls,abasa1,,32.03917592,28.71097857,8
50,Almont,22-Jun-15,Balsamorhiza sagittata,9:35,stm-abasa1_.xls,abasa1,,36.46459681,31.64204127,8
51,Almont,22-Jun-15,Balsamorhiza sagittata,9:35,stm-abasa1_.xls,abasa1,,40.96559626,34.79705582,8
52,Almont,22-Jun-15,Balsamorhiza sagittata,9:35,stm-abasa1_.xls,abasa1,,44.06592178,36.34753647,8
53,Almont,22-Jun-15,Balsamorhiza sagittata,9:35,stm-abasa1_.xls,abasa1,,44.80578461,36.72864736,8
54,Almont,22-Jun-15,Balsamorhiza sagittata,10:55,stm-abasa2_.xls,abasa2,,20.17317607,23.09263293,9
55,Almont,22-Jun-15,Balsamorhiza sagittata,10:55,stm-abasa2_.xls,abasa2,,23.98020007,24.94077454,9
56,Almont,22-Jun-15,Balsamorhiza sagittata,10:55,stm-abasa2_.xls,abasa2,,28.14333407,27.73203138,9
57,Almont,22-Jun-15,Balsamorhiza sagittata,10:55,stm-abasa2_.xls,abasa2,,32.58369115,31.04163513,9
58,Almont,22-Jun-15,Balsamorhiza sagittata,10:55,stm-abasa2_.xls,abasa2,,36.86023788,33.69566472,9
59,Almont,22-Jun-15,Balsamorhiza sagittata,10:55,stm-abasa2_.xls,abasa2,,41.03973694,36.07176285,9
60,Almont,22-Jun-15,Balsamorhiza sagittata,10:55,stm-abasa2_.xls,abasa2,,45.23399277,38.55953013,9
61,Almont,22-Jun-15,Balsamorhiza sagittata,11:53,stm-abasa3_.xls,abasa3,,23.26766281,25.66745644,10
62,Almont,22-Jun-15,Balsamorhiza sagittata,11:53,stm-abasa3_.xls,abasa3,,26.89240392,27.21953011,10
63,Almont,22-Jun-15,Balsamorhiza sagittata,11:53,stm-abasa3_.xls,abasa3,,31.09145139,29.8180116,10
64,Almont,22-Jun-15,Balsamorhiza sagittata,11:53,stm-abasa3_.xls,abasa3,,35.51578191,33.06922073,10
65,Almont,22-Jun-15,Balsamorhiza sagittata,11:53,stm-abasa3_.xls,abasa3,,39.60335363,35.13219554,10
66,Almont,22-Jun-15,Balsamorhiza sagittata,11:53,stm-abasa3_.xls,abasa3,,44.17612228,38.01373647,10
67,Almont,23-Jun-15,Balsamorhiza sagittata,7:00,stm-abasa4_.xls,abasa4,,4.497817675,8.016926098,11
68,Almont,23-Jun-15,Balsamorhiza sagittata,7:00,stm-abasa4_.xls,abasa4,,7.882169437,9.584485753,11
69,Almont,23-Jun-15,Balsamorhiza sagittata,7:00,stm-abasa4_.xls,abasa4,,12.13098958,12.63246682,11
70,Almont,23-Jun-15,Balsamorhiza sagittata,7:00,stm-abasa4_.xls,abasa4,,16.51929983,15.79123325,11
71,Almont,23-Jun-15,Balsamorhiza sagittata,7:00,stm-abasa4_.xls,abasa4,,20.95386378,18.80363439,11
72,Almont,23-Jun-15,Balsamorhiza sagittata,7:00,stm-abasa4_.xls,abasa4,,25.20726916,21.74206963,11
73,Almont,23-Jun-15,Balsamorhiza sagittata,7:00,stm-abasa4_.xls,abasa4,,29.7400622,24.72662239,11
74,Almont,23-Jun-15,Balsamorhiza sagittata,7:00,stm-abasa4_.xls,abasa4,,31.24215864,25.48667132,11
75,Almont,23-Jun-15,Balsamorhiza sagittata,7:00,stm-abasa4_.xls,abasa4,,35.70612717,29.03029582,11
76,Almont,23-Jun-15,Balsamorhiza sagittata,7:00,stm-abasa4_.xls,abasa4,,40.60624797,32.46744003,11
77,Almont,23-Jun-15,Balsamorhiza sagittata,10:09,stm-abasa5_.xls,abasa5,,16.90320867,19.61646347,12
78,Almont,23-Jun-15,Balsamorhiza sagittata,10:09,stm-abasa5_.xls,abasa5,,20.438119,22.01183815,12
79,Almont,23-Jun-15,Balsamorhiza sagittata,10:09,stm-abasa5_.xls,abasa5,,24.78833593,25.14046249,12
80,Almont,23-Jun-15,Balsamorhiza sagittata,10:09,stm-abasa5_.xls,abasa5,,28.71015066,27.3379851,12
81,Almont,23-Jun-15,Balsamorhiza sagittata,10:09,stm-abasa5_.xls,abasa5,,33.10093943,30.28131879,12
82,Almont,23-Jun-15,Balsamorhiza sagittata,10:09,stm-abasa5_.xls,abasa5,,37.51992696,33.19407196,12
83,Almont,23-Jun-15,Balsamorhiza sagittata,10:09,stm-abasa5_.xls,abasa5,,41.93158976,36.2566035,12
84,Road,24-Jun-15,Artemisia tridentata,8:27,stm-rartr1_.xls,rartr1,,7.863583946,11.35239868,13
85,Road,24-Jun-15,Artemisia tridentata,8:27,stm-rartr1_.xls,rartr1,,11.53391552,13.88956229,13
86,Road,24-Jun-15,Artemisia tridentata,8:27,stm-rartr1_.xls,rartr1,,15.87494208,17.05168355,13
87,Road,24-Jun-15,Artemisia tridentata,8:27,stm-rartr1_.xls,rartr1,,20.05873807,20.01892395,13
88,Road,24-Jun-15,Artemisia tridentata,8:27,stm-rartr1_.xls,rartr1,,24.52317746,23.43905894,13
89,Road,24-Jun-15,Artemisia tridentata,8:27,stm-rartr1_.xls,rartr1,,29.14379171,27.14398677,13
90,Road,24-Jun-15,Artemisia tridentata,8:27,stm-rartr1_.xls,rartr1,,33.62647298,30.82447383,13
91,Road,24-Jun-15,Artemisia tridentata,8:27,stm-rartr1_.xls,rartr1,,37.91559677,33.4846461,13
92,Road,24-Jun-15,Artemisia tridentata,9:36,stm-rartr2_.xls,rartr2,,15.11769479,17.90588074,14
93,Road,24-Jun-15,Artemisia tridentata,9:36,stm-rartr2_.xls,rartr2,,19.04768143,20.52604472,14
94,Road,24-Jun-15,Artemisia tridentata,9:36,stm-rartr2_.xls,rartr2,,23.46140111,23.9193545,14
95,Road,24-Jun-15,Artemisia tridentata,9:36,stm-rartr2_.xls,rartr2,,27.59741224,26.75880877,14
96,Road,24-Jun-15,Artemisia tridentata,9:36,stm-rartr2_.xls,rartr2,,31.84508311,29.53008347,14
97,Road,24-Jun-15,Artemisia tridentata,9:36,stm-rartr2_.xls,rartr2,,36.49794947,33.29429042,14
98,Road,24-Jun-15,Artemisia tridentata,9:36,stm-rartr2_.xls,rartr2,,40.87743861,36.49246038,14
99,Road,24-Jun-15,Artemisia tridentata,10:47,stm-rartr3_.xls,rartr3,,18.75570297,22.46609624,15
100,Road,24-Jun-15,Artemisia tridentata,10:47,stm-rartr3_.xls,rartr3,,22.39864655,24.78300883,15
101,Road,24-Jun-15,Artemisia tridentata,10:47,stm-rartr3_.xls,rartr3,,26.55880102,27.44123624,15
102,Road,24-Jun-15,Artemisia tridentata,10:47,stm-rartr3_.xls,rartr3,,30.96880684,30.36555074,15
103,Road,24-Jun-15,Artemisia tridentata,10:47,stm-rartr3_.xls,rartr3,,34.8785436,32.23228022,15
104,Road,24-Jun-15,Artemisia tridentata,10:47,stm-rartr3_.xls,rartr3,,39.37011185,35.26457443,15
105,Road,24-Jun-15,Artemisia tridentata,10:47,stm-rartr3_.xls,rartr3,,43.82813924,37.9062706,15
113,Road,25-Jun-15,Veratrum californicum,8:35,stm-rcup1_.xls,rcup1,not yet flowering. Entire chamber area filled. *Leaf not homeothermic*,6.728048197,11.23198223,17
114,Road,25-Jun-15,Veratrum californicum,8:35,stm-rcup1_.xls,rcup1,not yet flowering. Entire chamber area filled. *Leaf not homeothermic*,10.26019179,13.12784271,17
115,Road,25-Jun-15,Veratrum californicum,8:35,stm-rcup1_.xls,rcup1,not yet flowering. Entire chamber area filled. *Leaf not homeothermic*,14.6239289,16.17189827,17
116,Road,25-Jun-15,Veratrum californicum,8:35,stm-rcup1_.xls,rcup1,not yet flowering. Entire chamber area filled. *Leaf not homeothermic*,18.93465716,19.02305946,17
117,Road,25-Jun-15,Veratrum californicum,8:35,stm-rcup1_.xls,rcup1,not yet flowering. Entire chamber area filled. *Leaf not homeothermic*,23.2467261,21.59509621,17
118,Road,25-Jun-15,Veratrum californicum,8:35,stm-rcup1_.xls,rcup1,not yet flowering. Entire chamber area filled. *Leaf not homeothermic*,27.43432528,24.18334223,17
119,Road,25-Jun-15,Veratrum californicum,8:35,stm-rcup1_.xls,rcup1,not yet flowering. Entire chamber area filled. *Leaf not homeothermic*,32.10601934,27.6862751,17
120,Road,25-Jun-15,Veratrum californicum,8:35,stm-rcup1_.xls,rcup1,not yet flowering. Entire chamber area filled. *Leaf not homeothermic*,35.02655411,29.58614566,17
121,Road,26-Jun-15,Veratrum californicum,10:10,stm-rcup2_.xls,rcup2,,14.88274587,18.47468834,18
122,Road,26-Jun-15,Veratrum californicum,10:10,stm-rcup2_.xls,rcup2,,19.03350347,20.94297905,18
123,Road,26-Jun-15,Veratrum californicum,10:10,stm-rcup2_.xls,rcup2,,23.42399241,23.88677165,18
124,Road,26-Jun-15,Veratrum californicum,10:10,stm-rcup2_.xls,rcup2,,27.46305745,26.22248662,18
125,Road,26-Jun-15,Veratrum californicum,10:10,stm-rcup2_.xls,rcup2,,31.8936058,29.16418508,18
126,Road,26-Jun-15,Veratrum californicum,10:10,stm-rcup2_.xls,rcup2,,36.27032598,31.95930456,18
127,Road,26-Jun-15,Veratrum californicum,10:10,stm-rcup2_.xls,rcup2,,40.80521851,35.46560084,18
128,Road,26-Jun-15,Veratrum californicum,1:22,stm-rcup3_.xls,rcup3,,12.58193817,16.90041224,19
129,Road,26-Jun-15,Veratrum californicum,1:22,stm-rcup3_.xls,rcup3,,16.71112124,19.60984739,19
130,Road,26-Jun-15,Veratrum californicum,1:22,stm-rcup3_.xls,rcup3,,20.67098007,22.1181455,19
131,Road,26-Jun-15,Veratrum californicum,1:22,stm-rcup3_.xls,rcup3,,25.14082756,25.66162809,19
132,Road,26-Jun-15,Veratrum californicum,1:22,stm-rcup3_.xls,rcup3,,29.40635427,28.51854528,19
133,Road,26-Jun-15,Veratrum californicum,1:22,stm-rcup3_.xls,rcup3,,33.41807098,30.8777818,19
134,Road,27-Jun-15,Veratrum californicum,8:43,stm-rcup4_.xls,rcup4,,7.781877104,11.01485462,20
135,Road,27-Jun-15,Veratrum californicum,8:43,stm-rcup4_.xls,rcup4,,11.37701206,13.17916177,20
136,Road,27-Jun-15,Veratrum californicum,8:43,stm-rcup4_.xls,rcup4,,15.60917072,16.22221095,20
137,Road,27-Jun-15,Veratrum californicum,8:43,stm-rcup4_.xls,rcup4,,19.6966198,19.19392776,20
138,Road,27-Jun-15,Veratrum californicum,8:43,stm-rcup4_.xls,rcup4,,24.21592776,22.75329145,20
139,Road,27-Jun-15,Veratrum californicum,8:43,stm-rcup4_.xls,rcup4,,28.6091685,25.95990601,20
140,Road,27-Jun-15,Veratrum californicum,8:43,stm-rcup4_.xls,rcup4,,33.09800415,29.70680733,20
141,Road,27-Jun-15,Veratrum californicum,8:43,stm-rcup4_.xls,rcup4,,33.16587397,29.88047142,20
142,Road,27-Jun-15,Veratrum californicum,8:43,stm-rcup4_.xls,rcup4,,35.42167333,31.46224467,20
143,Road,25-Jun-15,Valeriana occidentalis,10:06,stm-rvaoc1_.xls,rvaoc1,"not yet bolted/flowering. This is the ""ground"" leaf morphology before bolting with flower appearance. Entire chamber area filled.  *Measured right before LICOR went bad*",14.11510035,17.2833257,21
144,Road,25-Jun-15,Valeriana occidentalis,10:06,stm-rvaoc1_.xls,rvaoc1,"not yet bolted/flowering. This is the ""ground"" leaf morphology before bolting with flower appearance. Entire chamber area filled.  *Measured right before LICOR went bad*",18.23850759,20.23207347,21
145,Road,25-Jun-15,Valeriana occidentalis,10:06,stm-rvaoc1_.xls,rvaoc1,"not yet bolted/flowering. This is the ""ground"" leaf morphology before bolting with flower appearance. Entire chamber area filled.  *Measured right before LICOR went bad*",22.58106435,23.36935832,21
146,Road,25-Jun-15,Valeriana occidentalis,10:06,stm-rvaoc1_.xls,rvaoc1,"not yet bolted/flowering. This is the ""ground"" leaf morphology before bolting with flower appearance. Entire chamber area filled.  *Measured right before LICOR went bad*",26.88691292,26.60601705,21
147,Road,25-Jun-15,Valeriana occidentalis,10:06,stm-rvaoc1_.xls,rvaoc1,"not yet bolted/flowering. This is the ""ground"" leaf morphology before bolting with flower appearance. Entire chamber area filled.  *Measured right before LICOR went bad*",31.43663979,32.2471962,21
148,Road,25-Jun-15,Valeriana occidentalis,10:06,stm-rvaoc1_.xls,rvaoc1,"not yet bolted/flowering. This is the ""ground"" leaf morphology before bolting with flower appearance. Entire chamber area filled.  *Measured right before LICOR went bad*",35.7790919,37.10652974,21
149,Road,25-Jun-15,Valeriana occidentalis,10:06,stm-rvaoc1_.xls,rvaoc1,"not yet bolted/flowering. This is the ""ground"" leaf morphology before bolting with flower appearance. Entire chamber area filled.  *Measured right before LICOR went bad*",40.44604772,36.48820928,21
150,Road,25-Jun-15,Valeriana occidentalis,3:40,stm-rvaoc2_.xls,rvaoc2,,9.446789614,13.62445348,22
151,Road,25-Jun-15,Valeriana occidentalis,3:40,stm-rvaoc2_.xls,rvaoc2,,13.91306527,17.27002665,22
152,Road,25-Jun-15,Valeriana occidentalis,3:40,stm-rvaoc2_.xls,rvaoc2,,18.25807546,20.60140279,22
153,Road,25-Jun-15,Valeriana occidentalis,3:40,stm-rvaoc2_.xls,rvaoc2,,22.43810565,23.28176587,22
154,Road,25-Jun-15,Valeriana occidentalis,3:40,stm-rvaoc2_.xls,rvaoc2,,26.44522158,25.76131172,22
155,Road,25-Jun-15,Valeriana occidentalis,3:40,stm-rvaoc2_.xls,rvaoc2,,30.5150898,27.90648066,22
156,Road,26-Jun-15,Valeriana occidentalis,8:10,stm-rvaoc3_.xls,rvaoc3,May be just bolting,6.762965965,11.42984447,23
157,Road,26-Jun-15,Valeriana occidentalis,8:10,stm-rvaoc3_.xls,rvaoc3,May be just bolting,10.80014159,13.43378576,23
158,Road,26-Jun-15,Valeriana occidentalis,8:10,stm-rvaoc3_.xls,rvaoc3,May be just bolting,15.3139389,16.76230469,23
159,Road,26-Jun-15,Valeriana occidentalis,8:10,stm-rvaoc3_.xls,rvaoc3,May be just bolting,19.55943362,19.64097137,23
160,Road,26-Jun-15,Valeriana occidentalis,8:10,stm-rvaoc3_.xls,rvaoc3,May be just bolting,24.0443428,22.80390663,23
161,Road,26-Jun-15,Valeriana occidentalis,8:10,stm-rvaoc3_.xls,rvaoc3,May be just bolting,28.43599981,25.56060791,23
162,Road,26-Jun-15,Valeriana occidentalis,8:10,stm-rvaoc3_.xls,rvaoc3,May be just bolting,32.21139577,28.02302971,23
163,Road,26-Jun-15,Valeriana occidentalis,11:06,stm-rvaoc4_.xls,rvaoc4,,18.88263283,23.29305445,24
164,Road,26-Jun-15,Valeriana occidentalis,11:06,stm-rvaoc4_.xls,rvaoc4,,23.11536407,25.47206904,24
165,Road,26-Jun-15,Valeriana occidentalis,11:06,stm-rvaoc4_.xls,rvaoc4,,27.44996847,28.74123446,24
166,Road,26-Jun-15,Valeriana occidentalis,11:06,stm-rvaoc4_.xls,rvaoc4,,31.55197105,30.87781105,24
167,Road,26-Jun-15,Valeriana occidentalis,11:06,stm-rvaoc4_.xls,rvaoc4,,35.85495275,33.79106725,24
168,Road,26-Jun-15,Valeriana occidentalis,11:06,stm-rvaoc4_.xls,rvaoc4,,40.38357697,36.8897138,24
169,Road,27-Jun-15,Valeriana occidentalis,9:50,stm-rvaoc5_.xls,rvaoc5,,11.33336353,17.04616636,25
170,Road,27-Jun-15,Valeriana occidentalis,9:50,stm-rvaoc5_.xls,rvaoc5,,15.30529327,18.6510746,25
171,Road,27-Jun-15,Valeriana occidentalis,9:50,stm-rvaoc5_.xls,rvaoc5,,19.50965017,21.28510768,25
172,Road,27-Jun-15,Valeriana occidentalis,9:50,stm-rvaoc5_.xls,rvaoc5,,23.96439285,24.07448692,25
173,Road,27-Jun-15,Valeriana occidentalis,9:50,stm-rvaoc5_.xls,rvaoc5,,28.0807237,26.43140043,25
174,Road,27-Jun-15,Valeriana occidentalis,9:50,stm-rvaoc5_.xls,rvaoc5,,32.55262858,29.66728948,25
175,Road,27-Jun-15,Valeriana occidentalis,9:50,stm-rvaoc5_.xls,rvaoc5,,37.22068609,32.37171504,25
176,Road,26-Jun-15,Potentilla gracilis,9:10,stm-rpoga1_.xls,rpoga1,,11.26320184,13.59395002,26
177,Road,26-Jun-15,Potentilla gracilis,9:10,stm-rpoga1_.xls,rpoga1,,15.18817825,16.1991216,26
178,Road,26-Jun-15,Potentilla gracilis,9:10,stm-rpoga1_.xls,rpoga1,,19.3655351,19.37379977,26
179,Road,26-Jun-15,Potentilla gracilis,9:10,stm-rpoga1_.xls,rpoga1,,23.94553808,23.32228915,26
180,Road,26-Jun-15,Potentilla gracilis,9:10,stm-rpoga1_.xls,rpoga1,,28.05205828,26.3096358,26
181,Road,26-Jun-15,Potentilla gracilis,9:10,stm-rpoga1_.xls,rpoga1,,32.49095815,29.81904068,26
182,Road,26-Jun-15,Potentilla gracilis,9:10,stm-rpoga1_.xls,rpoga1,,36.89926885,33.06342112,26
183,Road,26-Jun-15,Potentilla gracilis,12:34,stm-rpoga2_.xls,rpoga2,Restarted with cold H2O.  Machine accidentally shut down and restarted between 20 and 25 °C measurements.,12.51206423,16.47611211,27
184,Road,26-Jun-15,Potentilla gracilis,12:34,stm-rpoga2_.xls,rpoga2,Restarted with cold H2O.  Machine accidentally shut down and restarted between 20 and 25 °C measurements.,16.62006048,18.89564044,27
185,Road,26-Jun-15,Potentilla gracilis,12:34,stm-rpoga2_.xls,rpoga2,Restarted with cold H2O.  Machine accidentally shut down and restarted between 20 and 25 °C measurements.,20.77060877,22.02077306,27
186,Road,26-Jun-15,Potentilla gracilis,12:34,stm-rpoga2_.xls,rpoga2,Restarted with cold H2O.  Machine accidentally shut down and restarted between 20 and 25 °C measurements.,25.32854335,25.9349074,27
187,Road,26-Jun-15,Potentilla gracilis,12:34,stm-rpoga2_.xls,rpoga2,Restarted with cold H2O.  Machine accidentally shut down and restarted between 20 and 25 °C measurements.,29.49837697,28.59147402,27
188,Road,26-Jun-15,Potentilla gracilis,12:34,stm-rpoga2_.xls,rpoga2,Restarted with cold H2O.  Machine accidentally shut down and restarted between 20 and 25 °C measurements.,33.70604477,31.73561147,27
189,Road,26-Jun-15,Potentilla gracilis,12:34,stm-rpoga2_.xls,rpoga2,Restarted with cold H2O.  Machine accidentally shut down and restarted between 20 and 25 °C measurements.,38.10775375,34.50693817,27
190,Road,26-Jun-15,Potentilla gracilis,2:33,stm-rpoga3_.xls,rpoga3,,14.00655473,18.0916406,28
191,Road,26-Jun-15,Potentilla gracilis,2:33,stm-rpoga3_.xls,rpoga3,,17.66153781,20.2069177,28
192,Road,26-Jun-15,Potentilla gracilis,2:33,stm-rpoga3_.xls,rpoga3,,21.91943092,23.20401675,28
193,Road,26-Jun-15,Potentilla gracilis,2:33,stm-rpoga3_.xls,rpoga3,,26.10496076,26.21502406,28
194,Road,26-Jun-15,Potentilla gracilis,2:33,stm-rpoga3_.xls,rpoga3,,30.40401904,29.20101598,28
195,Road,26-Jun-15,Potentilla gracilis,2:33,stm-rpoga3_.xls,rpoga3,,34.52444865,31.95382551,28
196,Road,26-Jun-15,Potentilla gracilis,3:16,stm-rpoga4_.xls,rpoga4,,16.20133146,20.04272753,29
197,Road,26-Jun-15,Potentilla gracilis,3:16,stm-rpoga4_.xls,rpoga4,,20.13994026,21.84405708,29
198,Road,26-Jun-15,Potentilla gracilis,3:16,stm-rpoga4_.xls,rpoga4,,24.38416748,24.61657041,29
199,Road,26-Jun-15,Potentilla gracilis,3:16,stm-rpoga4_.xls,rpoga4,,28.74243126,27.88434881,29
200,Road,26-Jun-15,Potentilla gracilis,3:16,stm-rpoga4_.xls,rpoga4,,33.11978327,30.85455335,29
201,Road,26-Jun-15,Potentilla gracilis,3:16,stm-rpoga4_.xls,rpoga4,,37.63151143,34.27998021,29
202,Road,26-Jun-15,Potentilla gracilis,3:16,stm-rpoga4_.xls,rpoga4,,42.03004506,37.78396428,29
203,Pfeiler,27-Jun-15,Delphinium barbeyi,1:10,stm-pdeba1_.xls,pdeba1,,10.48081506,14.67091249,30
204,Pfeiler,27-Jun-15,Delphinium barbeyi,1:10,stm-pdeba1_.xls,pdeba1,,14.55982895,17.56608327,30
205,Pfeiler,27-Jun-15,Delphinium barbeyi,1:10,stm-pdeba1_.xls,pdeba1,,18.60036074,20.00463333,30
206,Pfeiler,27-Jun-15,Delphinium barbeyi,1:10,stm-pdeba1_.xls,pdeba1,,22.87709363,22.71480331,30
207,Pfeiler,27-Jun-15,Delphinium barbeyi,1:10,stm-pdeba1_.xls,pdeba1,,27.33748601,26.27887828,30
208,Pfeiler,27-Jun-15,Delphinium barbeyi,1:10,stm-pdeba1_.xls,pdeba1,,31.73365224,29.5041804,30
209,Pfeiler,27-Jun-15,Delphinium barbeyi,1:10,stm-pdeba1_.xls,pdeba1,,36.17657598,32.74855855,30
210,Pfeiler,27-Jun-15,Delphinium barbeyi,1:10,stm-pdeba1_.xls,pdeba1,,38.21859894,33.77542623,30
211,Pfeiler,27-Jun-15,Delphinium barbeyi,3:15,stm-pdeba2_.xls,pdeba2,,10.0803065,15.99361426,31
212,Pfeiler,27-Jun-15,Delphinium barbeyi,3:15,stm-pdeba2_.xls,pdeba2,,13.76191235,17.42857997,31
213,Pfeiler,27-Jun-15,Delphinium barbeyi,3:15,stm-pdeba2_.xls,pdeba2,,18.1741951,20.56316783,31
214,Pfeiler,27-Jun-15,Delphinium barbeyi,3:15,stm-pdeba2_.xls,pdeba2,,22.27404429,22.8696668,31
215,Pfeiler,27-Jun-15,Delphinium barbeyi,3:15,stm-pdeba2_.xls,pdeba2,,26.13097763,24.7663765,31
216,Pfeiler,27-Jun-15,Delphinium barbeyi,3:15,stm-pdeba2_.xls,pdeba2,,30.60260022,27.98904037,31
217,Pfeiler,27-Jun-15,Delphinium barbeyi,3:15,stm-pdeba2_.xls,pdeba2,,35.06376139,31.52686399,31
218,Pfeiler,28-Jun-15,Delphinium barbeyi,9:36,stm-pdeba3_.xls,pdeba3,,10.14779091,13.85351607,32
219,Pfeiler,28-Jun-15,Delphinium barbeyi,9:36,stm-pdeba3_.xls,pdeba3,,14.25876637,15.62535706,32
